5756	74	21
992	20	2014
792	38	2114
6899	34	683
3986	76	5802
4347	59	3078
3081	173	393
5159	388	7786
4394	46	6565
440	34	2658
1739	411	756
2279	123	21
7214	18	43
47	95	440
7682	9	21
2402	60	5983
1811	95	631
78	253	362
1370	321	8026
7444	18	43
5243	17	2376
1062	2	6852
4107	201	2269
6622	242	982
1882	1	3
1125	277	1124
2201	8	6366
7597	143	3850
934	20	6858
8048	57	8047
1736	17	7911
393	59	5196
5872	211	528
1051	37	1933
2243	448	7409
5763	38	1866
5487	72	4330
5260	16	2581
1278	120	3810
2280	42	2281
1206	34	124
7059	133	21
1468	69	6516
149	224	5277
2853	8	6822
6987	252	407
7477	188	773
362	128	3504
8068	113	1153
960	594	960
3618	7	4810
2087	305	21
3220	718	5942
3909	345	1662
6347	41	4034
4295	60	827
2900	249	4671
8069	123	21
516	95	862
1784	1	6150
1699	160	2095
2813	40	3751
1585	351	1584
4829	210	6326
910	41	5481
393	224	1602
5730	68	4678
3652	1	8071
8073	87	18
2705	33	668
3063	59	364
4055	41	1166
270	249	1197
6819	774	23
6415	505	21
4319	139	971
4857	78	847
5662	96	21
6144	64	5509
8076	775	5996
4411	46	3056
3162	44	5525
7544	133	21
5379	18	43
3277	399	3246
571	120	174
4838	53	1273
2173	85	2184
5336	95	1821
466	709	2836
8077	34	4245
5109	30	387
4452	335	4984
6559	146	8078
6082	17	2235
545	54	1427
1941	222	1713
463	133	21
3780	55	6369
1045	29	21
667	95	5798
798	318	7357
3862	305	21
3229	335	3228
5067	8	2827
705	131	3781
3216	104	477
7419	17	5463
5598	68	5474
538	3	55
226	1	1061
1557	41	5967
4536	68	4782
2626	41	4673
3743	322	347
149	224	3453
6702	173	3327
6054	37	412
4149	33	2854
8083	18	43
1655	41	3174
6019	6	1267
434	18	43
1062	65	6506
2677	1	544
6020	42	3904
8084	19	4712
4013	41	6007
2228	287	2895
3053	776	6839
1300	33	8085
78	128	4733
1437	164	1340
1139	34	936
6112	409	272
3940	17	571
528	302	5594
2460	56	7419
3774	416	21
924	218	4279
2342	65	3073
1318	41	6235
4592	24	55
659	85	2902
4393	18	43
5924	418	618
7498	23	2537
2565	17	5448
1021	42	2235
1471	60	1185
8089	214	3791
7109	94	327
3760	76	6217
3848	3	55
6960	41	1314
5098	272	5062
4641	6	519
6042	160	2417
8094	143	480
47	41	8095
4126	210	5603
142	271	4574
2225	505	21
577	273	480
4008	25	2573
3904	18	43
2845	368	5098
5	103	3612
2450	17	1806
2122	17	2658
5288	355	21
2962	133	21
2909	19	1000
3830	504	7622
7457	351	4060
398	209	2733
4833	40	8097
7805	1	2390
4056	18	43
1046	61	1595
4847	454	272
5042	131	5688
3946	716	3421
1188	264	6137
3304	16	670
5017	55	56
3855	72	1080
1492	219	984
4335	406	1323
540	17	2045
979	41	93
1286	95	2184
1655	18	43
331	109	1713
2381	149	2298
4731	566	4934
154	38	964
2294	33	1672
5703	295	1272
1623	23	1485
4020	307	407
198	3	55
5160	23	1641
6665	86	5153
7498	460	2966
3501	3	55
3930	173	1041
1099	38	1891
2028	33	1281
3028	41	1816
5257	2	8101
4502	60	827
4154	34	1286
2294	72	3973
5081	41	3422
3734	738	4935
572	20	3901
5641	46	5642
2343	18	43
2718	22	6495
4536	95	1776
5211	96	21
3556	17	8103
1075	2	265
6658	37	3399
3816	38	91
8105	95	1280
592	160	6508
1532	556	1533
743	41	8110
4096	18	43
3875	196	240
1322	521	4437
8111	9	21
3329	38	1135
3492	17	4263
2311	41	3779
7102	41	2164
3561	164	7950
2364	41	1934
3327	224	3670
6588	95	4624
846	17	1446
531	154	4862
1445	41	1314
417	141	1269
5122	42	6327
8114	131	7028
8115	17	5046
8119	162	569
4464	8	4055
2024	34	224
4111	17	1253
3298	30	1008
760	17	7381
4918	55	2189
1625	3	1528
3943	275	1803
2298	70	1046
6755	729	8121
58	58	8122
5629	16	8123
3327	224	5917
2862	44	8124
1803	27	1803
715	18	43
3764	448	5703
1973	95	392
6597	208	385
406	252	1171
594	88	260
5351	381	6524
2213	17	3720
7431	272	419
1740	8	4982
4264	120	6085
288	33	1214
2813	40	2733
7398	266	992
1813	177	3249
815	80	4628
7272	394	21
5491	76	7570
4187	183	1855
1274	2	1702
4952	37	4422
45	56	7787
1940	41	1640
348	176	3854
1596	478	296
2243	448	5098
4743	399	1117
5376	40	7525
5722	153	4944
4719	6	779
5924	26	8125
5232	70	6720
6524	780	5621
2647	23	27
1259	284	2762
2121	173	655
6142	18	43
3933	9	21
3780	25	6057
288	41	2994
2450	17	5012
6355	41	4573
2869	85	6975
6552	0	3605
7165	22	4640
509	20	7537
509	34	6251
3494	47	1703
1231	69	890
330	226	30
4	65	4498
2992	327	2366
4609	37	599
3893	8	5493
1225	41	3813
3596	144	531
1209	89	8026
154	57	5271
2005	271	2977
1887	55	1268
7161	404	2922
6469	133	21
2900	209	868
5833	95	76
3699	53	134
1458	20	2760
2479	15	8134
3794	59	5078
6621	6	2520
3642	131	7746
8135	510	55
2745	123	21
1331	41	7671
7973	399	4743
8136	4	815
1716	25	3666
3704	30	387
222	1	2992
590	132	1695
1621	33	4112
2967	95	137
2868	443	1267
4008	4	8138
4314	18	43
756	0	132
2703	596	5028
1595	176	5757
4679	38	3176
862	2	584
7709	455	2271
3283	41	4036
1240	7	3114
5509	95	1821
3364	59	4931
5682	210	6391
549	33	1315
2496	40	2231
6529	74	21
856	54	23
1821	20	4356
2844	76	6302
3884	17	1337
6555	407	354
8144	256	867
7097	275	3639
3323	33	1214
1268	25	941
5287	266	3772
1656	59	2585
2668	6	2520
8145	74	21
6668	18	43
700	65	4345
50	208	21
1341	319	3701
3393	87	4078
419	132	1765
8147	1	1214
3678	102	2768
8148	364	2692
2416	17	1357
8149	366	5490
3444	264	3467
903	1	1059
5264	5	5263
6396	196	4290
486	561	480
2430	1	40
60	2	5411
2681	308	8151
3498	20	5389
1051	6	1565
4776	23	27
1996	241	1084
4432	234	2672
1976	3	272
8152	74	21
3470	34	5354
852	136	900
2963	46	4323
5266	51	3532
1643	133	21
134	490	2582
6794	92	687
872	226	2039
3932	359	78
4162	146	4277
1822	38	576
3854	414	3385
8153	124	387
3284	17	4377
3241	481	2531
1684	243	1370
2352	62	7115
8155	6	1565
5739	18	43
964	40	6920
6288	131	1427
992	65	1581
8156	206	3125
6799	135	21
4702	93	55
5676	387	385
7303	352	1887
6490	208	21
3074	25	2676
456	17	3753
7945	158	21
8158	339	2589
1458	34	1933
6361	33	3050
8121	771	6661
280	1	6658
49	104	8081
6852	266	704
7704	322	347
2581	22	2028
807	33	598
3840	208	21
5833	62	1410
4664	42	1768
2233	3	272
3421	544	7629
5814	295	5159
4068	18	43
2164	18	43
5838	133	21
633	88	5440
5659	239	1097
1357	168	3813
398	249	351
1609	782	1610
3543	120	344
2337	95	316
2663	141	5202
8164	277	1626
2596	41	443
3192	20	1822
2298	70	8165
5366	4	2862
1139	34	5963
4437	82	2016
7452	37	4625
3453	20	723
6357	16	8070
4385	275	4553
1240	133	21
223	352	2131
4981	33	2280
8167	455	2271
8168	18	43
4624	126	3327
8169	95	1458
18	72	5731
5814	355	21
8171	41	2343
2587	34	3197
5037	209	827
2194	106	1437
6183	38	2813
2528	380	2529
226	95	1458
1495	240	844
1935	333	1378
1289	69	4105
3909	345	7376
5406	142	2615
3576	444	969
3371	41	3370
2098	18	43
2497	59	4087
297	176	4447
6506	142	2387
3648	264	3467
1597	29	21
4593	193	7880
875	158	21
6041	141	3027
920	42	8175
6829	667	3782
1440	37	1784
8178	490	2838
571	8	4280
5312	51	6588
3561	164	4272
1896	41	1777
5572	581	3958
1331	38	1521
8180	106	588
6519	188	972
3712	11	592
8182	22	3970
8183	208	21
2707	41	1920
8184	222	78
4487	192	7016
1427	784	7938
2450	177	1328
6557	74	21
8054	158	21
480	150	1935
1442	30	1512
4913	378	212
5710	18	43
8186	176	2319
5645	342	5426
5549	60	827
1135	40	3424
1788	18	43
3604	151	373
2822	8	2578
721	502	1599
2615	1	5406
630	141	1282
3422	41	45
4079	106	588
1438	426	1186
79	409	55
3179	106	322
27	141	309
289	8	405
2399	69	568
2892	108	2256
425	41	1783
6248	69	8191
5898	317	2603
825	263	7563
4186	33	3280
7674	167	275
3136	164	1233
5252	47	8192
1866	40	1950
4845	93	55
5982	96	21
5656	18	43
1337	16	3338
4018	448	1565
460	516	5309
6642	95	1580
6154	69	7349
4111	17	2283
3150	60	868
66	22	1741
5771	786	1609
7674	17	5167
7419	37	5463
490	147	4409
4297	266	992
5215	34	135
7767	123	21
223	352	802
1656	224	5277
6404	130	233
8194	9	21
900	34	4189
4842	103	4028
687	69	8195
964	40	6371
701	219	1601
6096	62	8196
1813	17	6315
1249	187	5351
2604	41	8062
4495	136	4
3428	3	55
1639	152	21
5968	54	1203
6231	46	1943
2045	1	209
4871	16	3485
5576	410	3420
1900	37	1165
951	17	1184
6473	183	4412
241	83	2328
1498	34	5385
264	129	6568
8200	76	5850
7772	188	3741
1754	219	595
154	54	3805
4789	46	4129
815	44	757
4792	384	721
428	126	1238
6051	6	15
5159	448	1266
96	55	6454
893	295	6624
314	17	226
199	17	7381
4483	109	3931
148	381	6524
4223	37	599
4458	85	2342
5720	57	844
1366	18	43
2042	308	6627
2975	45	108
8206	18	43
7170	4	2862
4091	3	55
347	114	8207
1167	16	116
55	384	805
814	3	55
6960	8	4309
1630	3	55
5862	555	8208
8209	124	1008
6066	95	1139
2228	287	1504
6676	51	1721
3592	18	43
4929	1	4637
3073	201	560
3199	38	2114
3195	27	3195
89	68	2428
6413	356	385
2170	173	7015
1060	18	43
536	30	1008
6744	106	588
8212	489	6954
149	224	428
223	352	1640
2269	80	7222
1154	116	4671
1946	138	21
3625	3	272
3561	753	577
1382	1	2221
2024	34	6902
1489	42	5608
41	19	226
7911	722	5309
1946	513	21
2651	183	4949
5491	176	2319
1673	421	462
7357	263	2962
3617	93	55
2476	1	2166
7792	156	963
1108	46	5683
417	112	4740
4996	85	505
413	17	5690
1197	92	687
744	790	4497
6007	120	447
1070	55	7249
256	94	6785
7512	18	43
8218	433	8219
6990	41	4032
2264	460	3386
1819	213	6660
3248	130	1533
7179	1	3866
3522	18	43
5824	318	1846
8110	1	8115
6569	113	8223
5164	16	3945
5598	38	1135
1412	47	8224
984	224	1199
1561	167	657
4483	109	3440
5965	41	5067
79	182	747
258	72	1219
2741	192	3109
3799	3	55
1734	708	7459
900	20	4189
4679	168	3842
7966	42	3467
346	69	5048
5552	239	1850
3805	9	21
456	266	4
2505	55	955
992	34	5194
3904	8	1893
6430	8	4153
3470	34	2446
256	133	21
3207	38	1389
1280	34	2337
6007	41	3081
2020	759	8217
7084	41	5574
8227	143	510
1700	521	235
5355	52	21
599	11	4111
1054	238	2545
6857	148	3753
1482	137	5847
1427	69	8228
3748	259	2384
7210	42	4093
3320	44	2989
2547	20	7668
3729	37	2370
299	23	3225
2719	1	8230
3997	135	21
7629	85	5783
7530	42	2629
2553	9	21
7237	432	6455
7070	252	1171
3718	368	248
1222	69	6561
4120	209	4509
1021	133	21
3472	6	2520
7297	37	6830
1821	34	191
252	214	268
5859	95	5215
5814	502	1599
5043	133	21
8231	74	21
8232	8	4012
6960	41	1445
343	141	1619
156	152	21
58	502	2243
1477	33	2997
5091	41	1337
3969	17	163
8233	126	3327
5599	210	7427
738	793	3508
1005	6	15
1931	70	7597
8234	68	8235
8237	322	347
4119	6	1266
1032	33	592
519	295	7312
5703	295	4838
4245	55	608
2734	151	4794
5058	23	8239
8198	208	21
7887	3	55
1524	38	4888
6011	62	7919
3031	15	35
5595	17	1816
8115	17	8110
921	188	350
1600	42	7329
3396	38	2114
8110	8	2598
4258	18	43
723	716	3421
6565	42	8241
1584	287	7685
1602	65	3013
1744	116	352
2841	794	2520
5138	139	7574
7471	29	21
6198	357	4135
4845	1	885
1816	168	832
556	185	1565
1238	224	1305
874	40	5629
2115	142	889
5814	216	55
1675	8	5448
3304	41	1879
4503	143	480
4886	55	917
5907	133	21
5028	366	2703
4020	373	134
167	8	168
1609	795	453
480	163	1437
5376	40	1635
224	85	5215
7328	7	4828
3179	123	21
364	89	2213
8245	143	480
2587	2	1658
1499	16	6947
2861	796	2327
4	2	2068
6727	151	3444
7811	113	5185
1948	135	21
2353	85	862
809	49	4645
1423	37	4405
5039	58	4913
6649	208	959
887	3	55
1879	41	2578
1280	34	2081
272	196	1295
4116	3	55
820	141	2306
3421	314	1762
256	3	272
1520	18	43
113	44	459
5932	3	7
6590	188	3741
2259	41	2798
4280	1	3287
1412	306	6810
8247	226	939
2889	33	1218
3182	52	21
6565	177	6830
27	141	4525
2599	41	8110
7237	432	362
636	89	6020
4622	156	3056
333	44	1353
576	40	306
8249	1	2480
2018	38	3277
1869	65	7488
5514	241	1084
7488	37	4981
2234	133	21
3262	60	1185
6277	228	4120
6023	131	1595
3529	42	261
1469	196	4520
1258	108	1137
6159	68	6144
2974	55	3310
223	352	2759
2656	82	4121
1673	421	1565
8252	9	21
1701	23	2008
1736	17	5463
3371	54	1323
5856	0	222
340	168	339
1446	41	4059
4637	243	3500
4940	38	1891
3908	168	2542
4112	17	2623
803	224	6317
2228	287	1565
7795	41	5574
4	2	456
8253	6	2225
1933	173	5456
2382	103	5269
4797	33	981
4743	40	7891
4894	41	777
5192	54	6669
7906	52	21
8015	69	8254
2501	10	988
4521	131	1198
2189	60	1185
2158	8	2164
2530	20	6595
4578	37	2133
8257	18	43
4377	18	43
1722	513	21
3884	42	3403
6749	175	2453
6209	101	2336
5340	133	21
8259	158	21
1058	2	5394
579	341	2130
862	34	1107
2229	418	618
5751	8	6773
2095	75	2746
558	70	5709
744	797	6136
8260	18	43
3455	17	3454
6809	95	684
5411	266	5158
2495	17	1887
480	150	2915
8262	38	1389
1458	34	3390
8263	124	1666
4679	144	7985
7157	240	2441
4193	402	7034
7537	95	509
4162	146	6280
1566	108	1731
1720	110	72
5069	325	4255
3719	1	6694
6505	131	689
256	3	1591
8265	380	164
2544	164	5982
7070	130	1171
2107	24	55
15	505	21
6267	164	2194
1916	51	8267
236	92	687
1461	240	270
187	10	3781
1258	108	4010
2825	41	2843
7405	29	21
7926	23	732
3327	224	7315
4313	286	1171
7743	25	4870
1049	33	731
1987	0	7930
7309	156	1756
2853	33	5670
268	91	7945
3031	138	21
3231	222	2691
2728	1	5496
3813	1	4842
192	51	1099
3681	96	21
559	409	5827
5430	1	4714
3126	206	490
223	79	6378
6743	94	3826
5	142	6049
5159	448	712
2380	469	1890
4436	307	1171
1756	17	1992
381	18	43
1879	41	3314
5226	356	385
6637	122	2640
480	163	5044
3714	6	1267
2928	404	4237
2963	33	6537
4005	37	372
1198	249	236
1142	176	1388
7084	358	2510
1915	38	3176
4719	136	4
5705	277	1626
4673	8	3423
1123	341	2130
618	170	4729
2815	270	417
2685	288	21
2739	210	6680
4951	37	8273
235	82	1744
241	272	419
4559	168	1710
1972	239	8274
125	41	6566
7974	18	43
6190	59	5297
4364	38	335
509	126	3327
432	8	1166
836	427	6447
418	454	55
6555	407	278
4062	8	4636
2091	41	2705
1783	1	1790
5800	0	1043
2642	94	2975
1855	448	58
5376	40	6173
1382	120	208
2948	34	8269
419	132	4478
4761	142	6074
6004	227	3352
346	69	1311
3764	53	4009
7180	235	3074
5860	41	4280
4356	95	1821
149	59	1220
2439	156	5160
1713	489	2860
2736	95	2587
5538	133	21
29	604	881
405	41	6960
18	173	1195
2213	6	1266
2024	34	2928
2555	143	480
4520	7	1469
1852	37	197
3438	141	2166
5219	141	7726
1328	60	2733
955	25	8285
5159	448	6079
592	17	1032
270	249	2307
7268	419	1533
3842	41	422
6267	164	1661
3254	96	21
8286	593	43
4912	51	4911
2885	141	4539
5448	41	4990
2916	158	21
1062	2	3089
2695	59	7795
7869	155	7869
8282	9	21
1741	18	43
1608	68	6832
3289	133	21
1656	224	5215
1498	20	4996
7763	135	21
7332	307	1171
2182	141	1005
1120	3	55
144	83	3574
236	92	966
2464	307	1171
4687	222	2589
5014	40	7434
5824	266	6682
2800	8	6593
1869	65	3163
131	8	405
4436	130	407
6124	222	2589
8291	158	21
2332	41	7305
3299	191	3792
5027	3	55
2274	17	3860
8292	23	417
1388	436	2319
997	37	4186
6992	518	21
6772	348	2691
3434	22	100
828	41	39
343	141	6861
4590	483	7198
1904	56	5884
4755	271	1927
7113	18	43
327	11	7109
1165	33	1900
7551	52	21
5915	529	134
3964	6	519
8295	305	21
1855	388	8296
4032	41	6990
6479	123	385
4383	37	2235
2660	266	3406
7687	799	8298
1110	234	526
117	800	8299
8300	93	55
8301	23	4338
4283	3	1591
3313	325	976
1599	53	134
141	72	5642
1498	34	4132
3607	41	3464
1898	87	903
1238	224	1875
5055	144	2958
2671	242	4727
2328	455	2327
1943	266	4517
4444	51	5843
1164	266	1139
1235	222	1713
6561	143	3850
1581	17	3605
7433	133	21
8308	24	55
1639	149	2519
1850	323	4860
6198	279	1816
27	141	6556
7259	126	149
815	44	357
1567	37	288
4977	38	8309
3395	18	43
1565	225	1673
8006	173	2208
3099	68	4678
5794	306	1651
7244	92	687
6257	421	1267
3587	228	2811
6355	41	2499
6877	173	595
4664	285	5228
1945	33	1672
2269	80	5806
5150	113	5898
4043	52	21
4322	95	4
1586	17	8313
4679	173	3327
4855	18	43
61	136	60
1553	76	6497
7305	8	6592
6030	20	4996
6581	242	969
2811	209	2733
7199	52	21
6733	74	21
8315	40	2370
2007	46	7452
7254	22	2576
2827	72	658
3923	34	1689
2707	68	5997
591	441	8316
5273	33	7085
1680	6	1267
90	40	8317
3428	17	8318
8319	510	55
8122	378	1946
2928	38	1135
7312	380	164
2202	38	1135
6159	68	5084
1047	1	502
4704	785	1438
7260	74	21
1134	41	632
2714	448	1267
7139	277	490
1287	3	55
8321	9	21
8322	801	358
3605	1	3140
916	128	3321
1500	142	8274
2587	34	6853
576	40	6423
3306	133	21
1628	8	1263
3373	207	3635
5994	41	2222
5500	96	959
1822	95	1821
1583	40	237
4301	123	21
2450	17	8
1205	282	3047
307	40	4019
43	681	8299
3793	252	1171
389	113	6290
1134	18	43
4252	17	226
3800	57	8221
3144	3	272
1814	263	1813
1273	421	519
1550	68	5266
7268	556	1533
1175	133	21
2519	70	5200
2873	6	4135
1331	38	4888
4536	4	333
5336	68	3398
730	18	43
5616	113	7685
1821	20	1822
5474	51	4654
6912	42	315
4952	0	3868
6319	451	5924
1331	95	5861
519	302	2725
1240	37	4967
2795	0	6303
1445	18	43
3371	57	2844
333	44	6990
2095	578	3872
8327	124	387
1231	209	868
397	92	346
1498	34	506
7838	130	2271
657	108	1285
8329	18	43
7769	54	8330
7601	122	3745
3939	82	1744
4928	319	7799
2476	1	311
891	80	2532
5138	210	5139
5916	41	3304
1357	376	3813
7828	193	1593
1169	68	4678
4613	55	3116
7561	201	1270
6659	3	55
5096	18	43
7016	18	43
41	41	3813
4828	196	8334
460	146	3596
2168	30	1666
6051	460	8336
735	741	1230
6626	22	2629
1722	225	1273
2052	803	1087
877	305	21
3726	23	27
3376	41	2742
4197	47	2111
8340	180	867
2329	41	3167
76	34	5833
5303	126	803
2388	288	21
4010	3	55
419	132	8341
2235	1	302
4447	436	3854
268	91	867
6653	629	519
8227	30	1666
8026	103	4688
1567	17	2994
2500	41	6355
3237	41	6960
1140	305	21
6832	51	5076
2225	295	5159
8193	96	21
6037	445	55
8342	30	1008
3157	126	3327
3618	23	343
4779	510	55
4612	358	2264
2269	80	6254
2095	637	6508
2748	143	480
347	114	642
1532	350	1533
2260	8	2259
2905	249	5717
8344	18	43
2336	41	3593
2781	33	7275
4962	37	4640
6537	17	2963
3820	89	6107
484	137	5479
1440	42	1784
2051	33	4256
608	377	607
692	182	2741
1599	443	1510
1916	51	2667
2910	9	21
582	89	3954
3287	17	7975
3810	0	8346
6814	1	5094
2645	103	6096
846	37	1814
5704	166	3125
4970	69	805
8347	135	21
6020	37	3904
7995	17	3701
3046	40	873
1313	168	2906
2828	201	229
3246	40	5422
1231	320	890
2782	20	5841
3320	44	3756
7070	286	1171
3953	23	343
4117	16	6744
6082	94	3826
2928	38	576
7271	93	769
687	249	6298
1550	18	43
3249	55	3024
3434	143	480
1280	34	601
7813	477	1363
3327	224	1121
5493	41	313
2010	604	2704
2869	296	7373
5538	6	1565
1409	407	3560
8008	409	1528
5230	74	21
60	65	1079
2219	18	43
1206	34	2604
419	132	8353
3172	95	1960
8021	106	1936
6421	1	3098
4840	18	43
3830	504	5746
3644	6	1267
4132	85	6373
8354	1	7115
5482	6	552
3275	526	8355
1458	34	8356
4497	174	5592
2271	206	4193
2250	2	1143
1822	18	43
2968	108	3208
3758	167	327
15	451	1946
2741	37	3376
4537	113	444
4093	33	7210
167	95	934
8358	16	1027
6407	95	609
3204	342	223
7891	722	1706
4413	18	43
1198	249	2307
3312	438	2271
2837	389	827
1396	344	5618
2691	119	363
3816	68	7256
448	65	5800
6809	60	1185
1928	133	21
4808	327	7550
8359	123	385
637	87	3855
8360	806	6157
1160	250	7524
7305	41	6592
5707	54	6505
7275	42	6101
1986	8	7930
6828	3	55
4298	33	4297
2585	8	3807
7891	38	5375
3594	123	21
3323	54	4465
83	3	55
2906	46	1312
18	72	2233
7279	106	1936
6404	252	407
759	1	7886
2506	55	1734
5493	8	2984
1590	17	425
3421	615	36
112	93	55
1518	6	2520
4838	448	552
4198	286	407
40	94	1566
268	91	8366
5296	289	21
8367	40	6012
1286	8	4155
1020	47	488
2890	0	3831
2380	192	3859
686	92	5181
847	386	4857
480	163	6267
7398	17	6430
901	239	3028
1214	17	8147
51	8	18
5626	104	7313
4411	33	4112
8370	124	387
7069	74	21
3687	42	1686
2264	167	2263
5362	17	1473
3208	316	6796
888	37	889
1811	41	5091
906	4	7513
7886	101	8374
2534	214	268
6618	6	2175
8375	289	21
2643	65	1561
7610	156	4133
2091	16	1055
5790	77	5789
4419	176	2319
125	8	6566
3230	20	5608
4542	18	43
1019	173	3650
4870	55	2772
3953	17	5004
4797	46	1567
3831	41	6259
1531	30	1425
3428	201	815
890	228	1231
8376	201	560
696	3	55
206	103	3727
325	65	3056
7268	438	2271
2056	19	3347
322	164	321
4204	120	4962
3246	326	8099
148	335	1951
453	81	7213
412	19	4679
2248	1	1219
3753	234	4791
3797	3	55
333	44	3710
2496	40	4733
27	141	338
6071	123	21
6782	9	21
528	209	5929
5266	51	965
154	267	8381
184	95	2587
1523	436	6363
3875	141	1143
3056	239	8383
4664	42	4663
1269	17	7014
6271	24	55
2116	37	2247
2088	54	8385
3089	37	323
5114	76	1382
5458	193	144
869	6	5098
5335	6	2895
3544	74	21
1566	108	6469
1822	85	137
1566	108	672
3616	8	2336
4992	18	43
337	2	562
8389	272	419
1076	40	2504
3603	210	3602
201	128	3780
8392	131	5042
3822	56	4349
5683	37	1108
3198	37	583
2213	167	657
2662	6	519
5048	131	346
3878	41	1879
5361	1	3556
5856	192	4499
2143	18	43
3456	158	21
2768	463	55
6960	8	155
8395	124	387
5102	1	1978
627	59	1072
5553	29	21
4029	156	7511
1599	401	1266
8396	529	8396
526	47	7266
544	3	55
6814	343	2025
5356	61	925
7530	23	732
1139	20	7627
4828	141	2791
1058	34	5453
2081	1	3272
1286	41	2578
864	41	2364
576	40	5586
576	40	508
362	641	5972
1160	250	6193
5847	274	1520
5462	54	2905
1045	18	43
684	34	7921
1108	95	2547
6015	174	1361
2195	69	4505
1590	37	2352
6159	95	1776
2915	96	21
4889	277	3711
464	33	463
3740	261	1242
5859	38	91
253	85	2144
2707	144	2712
2501	351	5461
3543	1	3513
6349	124	387
2733	631	8403
4136	85	254
5376	40	7891
2676	18	43
6181	38	6549
5800	24	55
8404	369	523
6628	168	1901
5999	188	3802
4699	101	4698
4088	561	3850
6211	42	1816
1638	224	1602
247	41	1000
4730	285	5228
1396	344	4199
91	40	2955
1954	41	5916
4136	222	362
559	409	1591
3172	198	2383
2883	37	4137
8359	208	385
4378	74	21
2287	288	21
480	150	7492
6042	133	21
2194	73	2194
460	137	5479
5722	124	1008
8408	123	21
4621	59	4322
8409	18	43
8410	52	21
1671	265	4326
106	60	1133
364	173	3063
2184	2	1434
4502	173	3794
8411	18	43
5866	168	5389
2362	173	4518
2589	128	3835
1051	136	900
2563	6	1267
2575	160	1511
4829	12	7984
4155	267	2231
4743	326	3233
803	59	597
4983	252	453
327	108	1349
1056	7	6396
8057	276	646
6539	18	43
3983	86	2681
7905	239	6224
4411	89	1236
3540	68	5084
4346	274	5732
8413	816	1350
8334	103	3580
4544	211	867
6494	215	221
8414	3	55
2933	326	5375
8415	27	8415
2228	287	519
6126	17	176
7349	289	21
5385	95	3470
4055	8	2212
3861	266	5158
2164	72	1351
2428	51	89
4245	55	1365
3442	92	1153
1721	38	2496
3457	95	440
3327	224	2063
778	37	2975
4962	37	6871
4256	0	1703
8045	131	8417
3345	305	21
1740	282	756
4837	34	3347
4313	307	453
4347	156	6263
6383	57	4554
3751	29	21
735	220	4497
1959	349	4225
3058	416	21
1711	23	7899
3571	208	385
1015	1	6966
3942	44	4533
1756	37	856
4446	176	6363
2320	280	2918
419	132	3839
3508	33	5953
4679	168	5448
5628	6	212
4899	40	8120
6915	16	2581
5859	38	964
419	132	144
867	209	6787
3327	224	3549
2502	158	21
349	336	491
586	54	7145
996	113	3196
1084	255	3334
7010	18	43
3125	147	8156
8425	96	21
422	41	5077
3323	60	827
992	34	6584
3351	275	1289
5443	16	4874
5811	135	21
1394	3	1528
2803	8	2872
1821	20	8381
211	6	2218
1412	47	8339
631	34	2476
5967	41	3842
1117	40	5859
4465	365	2417
8006	41	3677
928	18	43
167	41	6259
7494	33	7901
1879	95	7259
1275	3	55
8428	124	1666
4771	7	2733
5838	167	2879
2184	126	149
4211	54	1553
296	98	2205
3417	38	86
7766	30	1487
460	137	4164
5855	29	21
4953	1	7561
1706	516	223
7142	3	55
5166	33	2183
6654	188	2739
874	40	873
4437	18	43
8430	23	343
169	6	15
2589	230	7265
2366	72	4892
3607	8	3464
7769	57	8330
7659	60	1185
7964	30	1666
1437	164	3348
3371	4	2924
1854	183	4838
327	33	668
4666	3	55
6714	30	67
6214	99	5201
1307	30	1425
618	170	5924
6742	93	55
2665	277	1362
2504	38	5376
2361	41	432
8432	38	5650
1576	33	2215
6839	76	4475
1093	156	4323
3964	6	2378
5049	438	1533
4748	1	4283
2681	308	3140
5942	350	2271
5823	373	8178
2587	20	5087
2425	92	2905
2448	133	21
6184	6	969
5506	143	510
8024	158	21
1936	164	2048
8433	93	769
2364	33	4178
992	2	3280
6516	155	6516
5856	24	55
1857	17	4636
8434	158	21
7341	34	100
4005	0	323
961	173	3364
3091	674	735
2133	29	21
7015	59	2170
5107	562	3639
7878	52	21
3123	173	2893
1238	224	1782
676	8	5458
149	224	2184
4149	18	43
3928	6	2520
1636	209	5929
3855	72	3714
1020	47	323
4927	0	4025
6980	336	491
8095	68	1916
1259	37	1258
1702	24	55
40	37	1357
419	132	6904
217	8	4405
405	46	110
6656	168	4788
2390	17	7805
2047	41	1941
1804	335	3228
2905	69	3657
3831	41	7077
2643	2	1561
7249	18	43
6552	0	4864
3563	40	3093
5661	288	21
3746	3	55
7101	20	402
3765	143	480
5648	4	3320
2518	96	21
4635	7	27
2845	210	1910
254	34	4420
3310	25	917
4525	3	55
419	132	2205
2296	610	1010
2862	44	580
687	209	5929
6624	53	4009
3656	124	1008
7776	553	8442
2359	813	1238
5871	34	7504
8443	275	8444
6396	141	6211
5874	40	3816
1028	16	2581
1445	120	110
6984	1	5400
8100	9	21
1713	514	331
3509	44	8445
4132	54	252
756	37	132
375	95	7858
1178	138	21
4323	17	2963
787	199	5173
1285	136	4
343	141	3973
5153	37	1014
1814	263	3282
5845	101	7550
2269	80	1023
8020	130	3126
5196	46	2741
3741	12	7868
5294	133	21
